instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
16541698,64616,JINDALSTEL25AUGFUT,JINDALSTEL,0,8/28/2025,0,0.05,625,FUT,NFO-FUT,NFO
13630210,53243,JINDALSTEL25SEPFUT,JINDALSTEL,0,9/30/2025,0,0.05,625,FUT,NFO-FUT,NFO
13658626,53354,JIOFIN25JULFUT,JIOFIN,0,7/31/2025,0,0.05,2350,FUT,NFO-FUT,NFO
16541954,64617,JIOFIN25AUGFUT,JIOFIN,0,8/28/2025,0,0.05,2350,FUT,NFO-FUT,NFO
13636098,53266,JIOFIN25SEPFUT,JIOFIN,0,9/30/2025,0,0.05,2350,FUT,NFO-FUT,NFO
13658882,53355,JSL25JULFUT,JSL,0,7/31/2025,0,0.05,850,FUT,NFO-FUT,NFO
16542210,64618,JSL25AUGFUT,JSL,0,8/28/2025,0,0.05,850,FUT,NFO-FUT,NFO
13659650,53358,JSWENERGY25JULFUT,JSWENERGY,0,7/31/2025,0,0.05,1000,FUT,NFO-FUT,NFO
16542466,64619,JSWENERGY25AUGFUT,JSWENERGY,0,8/28/2025,0,0.05,1000,FUT,NFO-FUT,NFO
13636354,53267,JSWENERGY25SEPFUT,JSWENERGY,0,9/30/2025,0,0.05,1000,FUT,NFO-FUT,NFO
13659906,53359,JSWSTEEL25JULFUT,JSWSTEEL,0,7/31/2025,0,0.05,675,FUT,NFO-FUT,NFO
16542722,64620,JSWSTEEL25AUGFUT,JSWSTEEL,0,8/28/2025,0,0.05,675,FUT,NFO-FUT,NFO
13637378,53271,JSWSTEEL25SEPFUT,JSWSTEEL,0,9/30/2025,0,0.05,675,FUT,NFO-FUT,NFO
13661698,53366,JUBLFOOD25JULFUT,JUBLFOOD,0,7/31/2025,0,0.05,1250,FUT,NFO-FUT,NFO
16542978,64621,JUBLFOOD25AUGFUT,JUBLFOOD,0,8/28/2025,0,0.05,1250,FUT,NFO-FUT,NFO
13637634,53272,JUBLFOOD25SEPFUT,JUBLFOOD,0,9/30/2025,0,0.05,1250,FUT,NFO-FUT,NFO
13661954,53367,KALYANKJIL25JULFUT,KALYANKJIL,0,7/31/2025,0,0.05,1175,FUT,NFO-FUT,NFO
16543234,64622,KALYANKJIL25AUGFUT,KALYANKJIL,0,8/28/2025,0,0.05,1175,FUT,NFO-FUT,NFO
13640194,53282,KALYANKJIL25SEPFUT,KALYANKJIL,0,9/30/2025,0,0.05,1175,FUT,NFO-FUT,NFO
16543746,64624,KAYNES25JULFUT,KAYNES,0,7/31/2025,0,0.5,100,FUT,NFO-FUT,NFO
16544002,64625,KAYNES25AUGFUT,KAYNES,0,8/28/2025,0,0.5,100,FUT,NFO-FUT,NFO
13640450,53283,KAYNES25SEPFUT,KAYNES,0,9/30/2025,0,0.5,100,FUT,NFO-FUT,NFO
13662210,53368,KEI25JULFUT,KEI,0,7/31/2025,0,0.1,175,FUT,NFO-FUT,NFO
16544258,64626,KEI25AUGFUT,KEI,0,8/28/2025,0,0.1,175,FUT,NFO-FUT,NFO
13640962,53285,KEI25SEPFUT,KEI,0,9/30/2025,0,0.1,175,FUT,NFO-FUT,NFO
13641218,53286,KFINTECH25JULFUT,KFINTECH,0,7/31/2025,0,0.1,450,FUT,NFO-FUT,NFO
13641474,53287,KFINTECH25AUGFUT,KFINTECH,0,8/28/2025,0,0.1,450,FUT,NFO-FUT,NFO
13641730,53288,KFINTECH25SEPFUT,KFINTECH,0,9/30/2025,0,0.1,450,FUT,NFO-FUT,NFO
13662466,53369,KOTAKBANK25JULFUT,KOTAKBANK,0,7/31/2025,0,0.1,400,FUT,NFO-FUT,NFO
16544514,64627,KOTAKBANK25AUGFUT,KOTAKBANK,0,8/28/2025,0,0.1,400,FUT,NFO-FUT,NFO
13660162,53360,KOTAKBANK25SEPFUT,KOTAKBANK,0,9/30/2025,0,0.1,400,FUT,NFO-FUT,NFO
13662722,53370,KPITTECH25JULFUT,KPITTECH,0,7/31/2025,0,0.1,400,FUT,NFO-FUT,NFO
16544770,64628,KPITTECH25AUGFUT,KPITTECH,0,8/28/2025,0,0.1,400,FUT,NFO-FUT,NFO
13660418,53361,KPITTECH25SEPFUT,KPITTECH,0,9/30/2025,0,0.1,400,FUT,NFO-FUT,NFO
13662978,53371,LAURUSLABS25JULFUT,LAURUSLABS,0,7/31/2025,0,0.05,1700,FUT,NFO-FUT,NFO
16545026,64629,LAURUSLABS25AUGFUT,LAURUSLABS,0,8/28/2025,0,0.05,1700,FUT,NFO-FUT,NFO
13660674,53362,LAURUSLABS25SEPFUT,LAURUSLABS,0,9/30/2025,0,0.05,1700,FUT,NFO-FUT,NFO
13663234,53372,LICHSGFIN25JULFUT,LICHSGFIN,0,7/31/2025,0,0.05,1000,FUT,NFO-FUT,NFO
16545282,64630,LICHSGFIN25AUGFUT,LICHSGFIN,0,8/28/2025,0,0.05,1000,FUT,NFO-FUT,NFO
13660930,53363,LICHSGFIN25SEPFUT,LICHSGFIN,0,9/30/2025,0,0.05,1000,FUT,NFO-FUT,NFO
13663490,53373,LICI25JULFUT,LICI,0,7/31/2025,0,0.05,700,FUT,NFO-FUT,NFO
16545538,64631,LICI25AUGFUT,LICI,0,8/28/2025,0,0.05,700,FUT,NFO-FUT,NFO
13661186,53364,LICI25SEPFUT,LICI,0,9/30/2025,0,0.05,700,FUT,NFO-FUT,NFO
13663746,53374,LODHA25JULFUT,LODHA,0,7/31/2025,0,0.1,450,FUT,NFO-FUT,NFO
16545794,64632,LODHA25AUGFUT,LODHA,0,8/28/2025,0,0.1,450,FUT,NFO-FUT,NFO
13661442,53365,LODHA25SEPFUT,LODHA,0,9/30/2025,0,0.1,450,FUT,NFO-FUT,NFO
13664002,53375,LT25JULFUT,LT,0,7/31/2025,0,0.1,175,FUT,NFO-FUT,NFO
16546050,64633,LT25AUGFUT,LT,0,8/28/2025,0,0.1,175,FUT,NFO-FUT,NFO
13670402,53400,LT25SEPFUT,LT,0,9/30/2025,0,0.1,175,FUT,NFO-FUT,NFO
13664258,53376,LTF25JULFUT,LTF,0,7/31/2025,0,0.01,4462,FUT,NFO-FUT,NFO
16546306,64634,LTF25AUGFUT,LTF,0,8/28/2025,0,0.01,4462,FUT,NFO-FUT,NFO
13670658,53401,LTF25SEPFUT,LTF,0,9/30/2025,0,0.01,4462,FUT,NFO-FUT,NFO
13664514,53377,LTIM25JULFUT,LTIM,0,7/31/2025,0,0.5,150,FUT,NFO-FUT,NFO
16546562,64635,LTIM25AUGFUT,LTIM,0,8/28/2025,0,0.5,150,FUT,NFO-FUT,NFO
13672962,53410,LTIM25SEPFUT,LTIM,0,9/30/2025,0,0.5,150,FUT,NFO-FUT,NFO
13664770,53378,LUPIN25JULFUT,LUPIN,0,7/31/2025,0,0.1,425,FUT,NFO-FUT,NFO
16546818,64636,LUPIN25AUGFUT,LUPIN,0,8/28/2025,0,0.1,425,FUT,NFO-FUT,NFO
13673218,53411,LUPIN25SEPFUT,LUPIN,0,9/30/2025,0,0.1,425,FUT,NFO-FUT,NFO
13665026,53379,M&M25JULFUT,M&M,0,7/31/2025,0,0.1,200,FUT,NFO-FUT,NFO
16547074,64637,M&M25AUGFUT,M&M,0,8/28/2025,0,0.1,200,FUT,NFO-FUT,NFO
13673474,53412,M&M25SEPFUT,M&M,0,9/30/2025,0,0.1,200,FUT,NFO-FUT,NFO
13665282,53380,M&MFIN25JULFUT,M&MFIN,0,7/31/2025,0,0.05,2056,FUT,NFO-FUT,NFO
13665538,53381,MANAPPURAM25JULFUT,MANAPPURAM,0,7/31/2025,0,0.01,3000,FUT,NFO-FUT,NFO
16613634,64897,MANAPPURAM25AUGFUT,MANAPPURAM,0,8/28/2025,0,0.01,3000,FUT,NFO-FUT,NFO
13689858,53476,MANAPPURAM25SEPFUT,MANAPPURAM,0,9/30/2025,0,0.01,3000,FUT,NFO-FUT,NFO
16614658,64901,MANKIND25JULFUT,MANKIND,0,7/31/2025,0,0.1,225,FUT,NFO-FUT,NFO
16614914,64902,MANKIND25AUGFUT,MANKIND,0,8/28/2025,0,0.1,225,FUT,NFO-FUT,NFO
13690114,53477,MANKIND25SEPFUT,MANKIND,0,9/30/2025,0,0.1,225,FUT,NFO-FUT,NFO
13665794,53382,MARICO25JULFUT,MARICO,0,7/31/2025,0,0.05,1200,FUT,NFO-FUT,NFO
16615170,64903,MARICO25AUGFUT,MARICO,0,8/28/2025,0,0.05,1200,FUT,NFO-FUT,NFO
13693954,53492,MARICO25SEPFUT,MARICO,0,9/30/2025,0,0.05,1200,FUT,NFO-FUT,NFO
13666050,53383,MARUTI25JULFUT,MARUTI,0,7/31/2025,0,1,50,FUT,NFO-FUT,NFO
16615426,64904,MARUTI25AUGFUT,MARUTI,0,8/28/2025,0,1,50,FUT,NFO-FUT,NFO
13694210,53493,MARUTI25SEPFUT,MARUTI,0,9/30/2025,0,1,50,FUT,NFO-FUT,NFO
13666306,53384,MAXHEALTH25JULFUT,MAXHEALTH,0,7/31/2025,0,0.1,525,FUT,NFO-FUT,NFO
16615682,64905,MAXHEALTH25AUGFUT,MAXHEALTH,0,8/28/2025,0,0.1,525,FUT,NFO-FUT,NFO
13747970,53703,MAXHEALTH25SEPFUT,MAXHEALTH,0,9/30/2025,0,0.1,525,FUT,NFO-FUT,NFO
16616194,64907,MAZDOCK25JULFUT,MAZDOCK,0,7/31/2025,0,0.1,175,FUT,NFO-FUT,NFO
16616450,64908,MAZDOCK25AUGFUT,MAZDOCK,0,8/28/2025,0,0.1,175,FUT,NFO-FUT,NFO
13748226,53704,MAZDOCK25SEPFUT,MAZDOCK,0,9/30/2025,0,0.1,175,FUT,NFO-FUT,NFO
13666562,53385,MCX25JULFUT,MCX,0,7/31/2025,0,0.5,125,FUT,NFO-FUT,NFO
16624130,64938,MCX25AUGFUT,MCX,0,8/28/2025,0,0.5,125,FUT,NFO-FUT,NFO
13748482,53705,MCX25SEPFUT,MCX,0,9/30/2025,0,0.5,125,FUT,NFO-FUT,NFO
13666818,53386,MFSL25JULFUT,MFSL,0,7/31/2025,0,0.1,800,FUT,NFO-FUT,NFO
16624386,64939,MFSL25AUGFUT,MFSL,0,8/28/2025,0,0.1,800,FUT,NFO-FUT,NFO
13748738,53706,MFSL25SEPFUT,MFSL,0,9/30/2025,0,0.1,800,FUT,NFO-FUT,NFO
13667074,53387,MGL25JULFUT,MGL,0,7/31/2025,0,0.1,400,FUT,NFO-FUT,NFO
13623042,53215,MIDCPNIFTY25JULFUT,MIDCPNIFTY,0,7/31/2025,0,0.05,140,FUT,NFO-FUT,NFO
16410114,64102,MIDCPNIFTY25AUGFUT,MIDCPNIFTY,0,8/28/2025,0,0.05,140,FUT,NFO-FUT,NFO
13567490,52998,MIDCPNIFTY25SEPFUT,MIDCPNIFTY,0,9/30/2025,0,0.05,140,FUT,NFO-FUT,NFO
13667330,53388,MOTHERSON25JULFUT,MOTHERSON,0,7/31/2025,0,0.01,4100,FUT,NFO-FUT,NFO
16625154,64942,MOTHERSON25AUGFUT,MOTHERSON,0,8/28/2025,0,0.01,4100,FUT,NFO-FUT,NFO
13748994,53707,MOTHERSON25SEPFUT,MOTHERSON,0,9/30/2025,0,0.01,4100,FUT,NFO-FUT,NFO
13667586,53389,MPHASIS25JULFUT,MPHASIS,0,7/31/2025,0,0.1,275,FUT,NFO-FUT,NFO
16625410,64943,MPHASIS25AUGFUT,MPHASIS,0,8/28/2025,0,0.1,275,FUT,NFO-FUT,NFO
13749250,53708,MPHASIS25SEPFUT,MPHASIS,0,9/30/2025,0,0.1,275,FUT,NFO-FUT,NFO
13667842,53390,MUTHOOTFIN25JULFUT,MUTHOOTFIN,0,7/31/2025,0,0.1,275,FUT,NFO-FUT,NFO
16625666,64944,MUTHOOTFIN25AUGFUT,MUTHOOTFIN,0,8/28/2025,0,0.1,275,FUT,NFO-FUT,NFO
13749506,53709,MUTHOOTFIN25SEPFUT,MUTHOOTFIN,0,9/30/2025,0,0.1,275,FUT,NFO-FUT,NFO
13668098,53391,NATIONALUM25JULFUT,NATIONALUM,0,7/31/2025,0,0.01,3750,FUT,NFO-FUT,NFO
16626946,64949,NATIONALUM25AUGFUT,NATIONALUM,0,8/28/2025,0,0.01,3750,FUT,NFO-FUT,NFO
13749762,53710,NATIONALUM25SEPFUT,NATIONALUM,0,9/30/2025,0,0.01,3750,FUT,NFO-FUT,NFO
13668354,53392,NAUKRI25JULFUT,NAUKRI,0,7/31/2025,0,0.1,375,FUT,NFO-FUT,NFO
16627202,64950,NAUKRI25AUGFUT,NAUKRI,0,8/28/2025,0,0.1,375,FUT,NFO-FUT,NFO
13750018,53711,NAUKRI25SEPFUT,NAUKRI,0,9/30/2025,0,0.1,375,FUT,NFO-FUT,NFO
13668610,53393,NBCC25JULFUT,NBCC,0,7/31/2025,0,0.01,6500,FUT,NFO-FUT,NFO
16627458,64951,NBCC25AUGFUT,NBCC,0,8/28/2025,0,0.01,6500,FUT,NFO-FUT,NFO
13750786,53714,NBCC25SEPFUT,NBCC,0,9/30/2025,0,0.01,6500,FUT,NFO-FUT,NFO
13668866,53394,NCC25JULFUT,NCC,0,7/31/2025,0,0.01,2700,FUT,NFO-FUT,NFO
16627714,64952,NCC25AUGFUT,NCC,0,8/28/2025,0,0.01,2700,FUT,NFO-FUT,NFO
13751042,53715,NCC25SEPFUT,NCC,0,9/30/2025,0,0.01,2700,FUT,NFO-FUT,NFO
13669122,53395,NESTLEIND25JULFUT,NESTLEIND,0,7/31/2025,0,0.1,250,FUT,NFO-FUT,NFO
16627970,64953,NESTLEIND25AUGFUT,NESTLEIND,0,8/28/2025,0,0.1,250,FUT,NFO-FUT,NFO
13752322,53720,NESTLEIND25SEPFUT,NESTLEIND,0,9/30/2025,0,0.1,250,FUT,NFO-FUT,NFO
13669378,53396,NHPC25JULFUT,NHPC,0,7/31/2025,0,0.01,6400,FUT,NFO-FUT,NFO
16628226,64954,NHPC25AUGFUT,NHPC,0,8/28/2025,0,0.01,6400,FUT,NFO-FUT,NFO
13752578,53721,NHPC25SEPFUT,NHPC,0,9/30/2025,0,0.01,6400,FUT,NFO-FUT,NFO
13623554,53217,NIFTYNXT5025JULFUT,NIFTYNXT50,0,7/31/2025,0,0.2,25,FUT,NFO-FUT,NFO
16410626,64104,NIFTYNXT5025AUGFUT,NIFTYNXT50,0,8/28/2025,0,0.2,25,FUT,NFO-FUT,NFO
13568514,53002,NIFTYNXT5025SEPFUT,NIFTYNXT50,0,9/30/2025,0,0.2,25,FUT,NFO-FUT,NFO
13669634,53397,NMDC25JULFUT,NMDC,0,7/31/2025,0,0.01,13500,FUT,NFO-FUT,NFO
16629506,64959,NMDC25AUGFUT,NMDC,0,8/28/2025,0,0.01,13500,FUT,NFO-FUT,NFO
13758978,53746,NMDC25SEPFUT,NMDC,0,9/30/2025,0,0.01,13500,FUT,NFO-FUT,NFO
13669890,53398,NTPC25JULFUT,NTPC,0,7/31/2025,0,0.05,1500,FUT,NFO-FUT,NFO
16630274,64962,NTPC25AUGFUT,NTPC,0,8/28/2025,0,0.05,1500,FUT,NFO-FUT,NFO
13759234,53747,NTPC25SEPFUT,NTPC,0,9/30/2025,0,0.05,1500,FUT,NFO-FUT,NFO
13670146,53399,NYKAA25JULFUT,NYKAA,0,7/31/2025,0,0.01,3125,FUT,NFO-FUT,NFO
16630530,64963,NYKAA25AUGFUT,NYKAA,0,8/28/2025,0,0.01,3125,FUT,NFO-FUT,NFO
13759490,53748,NYKAA25SEPFUT,NYKAA,0,9/30/2025,0,0.01,3125,FUT,NFO-FUT,NFO
13670914,53402,OBEROIRLTY25JULFUT,OBEROIRLTY,0,7/31/2025,0,0.1,350,FUT,NFO-FUT,NFO
16630786,64964,OBEROIRLTY25AUGFUT,OBEROIRLTY,0,8/28/2025,0,0.1,350,FUT,NFO-FUT,NFO
13759746,53749,OBEROIRLTY25SEPFUT,OBEROIRLTY,0,9/30/2025,0,0.1,350,FUT,NFO-FUT,NFO
13671170,53403,OFSS25JULFUT,OFSS,0,7/31/2025,0,0.5,75,FUT,NFO-FUT,NFO
16631042,64965,OFSS25AUGFUT,OFSS,0,8/28/2025,0,0.5,75,FUT,NFO-FUT,NFO
13760002,53750,OFSS25SEPFUT,OFSS,0,9/30/2025,0,0.5,75,FUT,NFO-FUT,NFO
13671426,53404,OIL25JULFUT,OIL,0,7/31/2025,0,0.05,1400,FUT,NFO-FUT,NFO
16631810,64968,OIL25AUGFUT,OIL,0,8/28/2025,0,0.05,1400,FUT,NFO-FUT,NFO
13760258,53751,OIL25SEPFUT,OIL,0,9/30/2025,0,0.05,1400,FUT,NFO-FUT,NFO
13671682,53405,ONGC25JULFUT,ONGC,0,7/31/2025,0,0.01,2250,FUT,NFO-FUT,NFO
16632066,64969,ONGC25AUGFUT,ONGC,0,8/28/2025,0,0.01,2250,FUT,NFO-FUT,NFO
13760514,53752,ONGC25SEPFUT,ONGC,0,9/30/2025,0,0.01,2250,FUT,NFO-FUT,NFO
13671938,53406,PAGEIND25JULFUT,PAGEIND,0,7/31/2025,0,5,15,FUT,NFO-FUT,NFO
16632322,64970,PAGEIND25AUGFUT,PAGEIND,0,8/28/2025,0,5,15,FUT,NFO-FUT,NFO
13760770,53753,PAGEIND25SEPFUT,PAGEIND,0,9/30/2025,0,5,15,FUT,NFO-FUT,NFO
13672194,53407,PATANJALI25JULFUT,PATANJALI,0,7/31/2025,0,0.1,300,FUT,NFO-FUT,NFO
16632578,64971,PATANJALI25AUGFUT,PATANJALI,0,8/28/2025,0,0.1,300,FUT,NFO-FUT,NFO
13761026,53754,PATANJALI25SEPFUT,PATANJALI,0,9/30/2025,0,0.1,300,FUT,NFO-FUT,NFO
13672450,53408,PAYTM25JULFUT,PAYTM,0,7/31/2025,0,0.05,725,FUT,NFO-FUT,NFO
16632834,64972,PAYTM25AUGFUT,PAYTM,0,8/28/2025,0,0.05,725,FUT,NFO-FUT,NFO
13761282,53755,PAYTM25SEPFUT,PAYTM,0,9/30/2025,0,0.05,725,FUT,NFO-FUT,NFO
13672706,53409,PEL25JULFUT,PEL,0,7/31/2025,0,0.1,750,FUT,NFO-FUT,NFO
13673730,53413,PERSISTENT25JULFUT,PERSISTENT,0,7/31/2025,0,0.5,100,FUT,NFO-FUT,NFO
16633090,64973,PERSISTENT25AUGFUT,PERSISTENT,0,8/28/2025,0,0.5,100,FUT,NFO-FUT,NFO
13761794,53757,PERSISTENT25SEPFUT,PERSISTENT,0,9/30/2025,0,0.5,100,FUT,NFO-FUT,NFO
13673986,53414,PETRONET25JULFUT,PETRONET,0,7/31/2025,0,0.05,1800,FUT,NFO-FUT,NFO
16633346,64974,PETRONET25AUGFUT,PETRONET,0,8/28/2025,0,0.05,1800,FUT,NFO-FUT,NFO
13762050,53758,PETRONET25SEPFUT,PETRONET,0,9/30/2025,0,0.05,1800,FUT,NFO-FUT,NFO
13674242,53415,PFC25JULFUT,PFC,0,7/31/2025,0,0.05,1300,FUT,NFO-FUT,NFO
16633602,64975,PFC25AUGFUT,PFC,0,8/28/2025,0,0.05,1300,FUT,NFO-FUT,NFO
13762306,53759,PFC25SEPFUT,PFC,0,9/30/2025,0,0.05,1300,FUT,NFO-FUT,NFO
13763330,53763,PGEL25JULFUT,PGEL,0,7/31/2025,0,0.05,700,FUT,NFO-FUT,NFO
13763586,53764,PGEL25AUGFUT,PGEL,0,8/28/2025,0,0.05,700,FUT,NFO-FUT,NFO
13763842,53765,PGEL25SEPFUT,PGEL,0,9/30/2025,0,0.05,700,FUT,NFO-FUT,NFO
13674498,53416,PHOENIXLTD25JULFUT,PHOENIXLTD,0,7/31/2025,0,0.1,350,FUT,NFO-FUT,NFO
16633858,64976,PHOENIXLTD25AUGFUT,PHOENIXLTD,0,8/28/2025,0,0.1,350,FUT,NFO-FUT,NFO
13764098,53766,PHOENIXLTD25SEPFUT,PHOENIXLTD,0,9/30/2025,0,0.1,350,FUT,NFO-FUT,NFO
13675010,53418,PIDILITIND25JULFUT,PIDILITIND,0,7/31/2025,0,0.1,250,FUT,NFO-FUT,NFO
16634114,64977,PIDILITIND25AUGFUT,PIDILITIND,0,8/28/2025,0,0.1,250,FUT,NFO-FUT,NFO
13764866,53769,PIDILITIND25SEPFUT,PIDILITIND,0,9/30/2025,0,0.1,250,FUT,NFO-FUT,NFO
13675266,53419,PIIND25JULFUT,PIIND,0,7/31/2025,0,0.1,175,FUT,NFO-FUT,NFO
16634370,64978,PIIND25AUGFUT,PIIND,0,8/28/2025,0,0.1,175,FUT,NFO-FUT,NFO
13766914,53777,PIIND25SEPFUT,PIIND,0,9/30/2025,0,0.1,175,FUT,NFO-FUT,NFO
13675522,53420,PNB25JULFUT,PNB,0,7/31/2025,0,0.01,8000,FUT,NFO-FUT,NFO
16634626,64979,PNB25AUGFUT,PNB,0,8/28/2025,0,0.01,8000,FUT,NFO-FUT,NFO
13767170,53778,PNB25SEPFUT,PNB,0,9/30/2025,0,0.01,8000,FUT,NFO-FUT,NFO
13675778,53421,PNBHOUSING25JULFUT,PNBHOUSING,0,7/31/2025,0,0.1,650,FUT,NFO-FUT,NFO
16635138,64981,PNBHOUSING25AUGFUT,PNBHOUSING,0,8/28/2025,0,0.1,650,FUT,NFO-FUT,NFO
13767426,53779,PNBHOUSING25SEPFUT,PNBHOUSING,0,9/30/2025,0,0.1,650,FUT,NFO-FUT,NFO
13676034,53422,POLICYBZR25JULFUT,POLICYBZR,0,7/31/2025,0,0.1,350,FUT,NFO-FUT,NFO
16635394,64982,POLICYBZR25AUGFUT,POLICYBZR,0,8/28/2025,0,0.1,350,FUT,NFO-FUT,NFO
13767938,53781,POLICYBZR25SEPFUT,POLICYBZR,0,9/30/2025,0,0.1,350,FUT,NFO-FUT,NFO
13676290,53423,POLYCAB25JULFUT,POLYCAB,0,7/31/2025,0,0.5,125,FUT,NFO-FUT,NFO
16635906,64984,POLYCAB25AUGFUT,POLYCAB,0,8/28/2025,0,0.5,125,FUT,NFO-FUT,NFO
13770498,53791,POLYCAB25SEPFUT,POLYCAB,0,9/30/2025,0,0.5,125,FUT,NFO-FUT,NFO
13676546,53424,POONAWALLA25JULFUT,POONAWALLA,0,7/31/2025,0,0.05,1700,FUT,NFO-FUT,NFO
16636162,64985,POONAWALLA25AUGFUT,POONAWALLA,0,8/28/2025,0,0.05,1700,FUT,NFO-FUT,NFO
13676802,53425,POWERGRID25JULFUT,POWERGRID,0,7/31/2025,0,0.05,1900,FUT,NFO-FUT,NFO
16636418,64986,POWERGRID25AUGFUT,POWERGRID,0,8/28/2025,0,0.05,1900,FUT,NFO-FUT,NFO
13770754,53792,POWERGRID25SEPFUT,POWERGRID,0,9/30/2025,0,0.05,1900,FUT,NFO-FUT,NFO
16636930,64988,PPLPHARMA25JULFUT,PPLPHARMA,0,7/31/2025,0,0.01,2500,FUT,NFO-FUT,NFO
16637186,64989,PPLPHARMA25AUGFUT,PPLPHARMA,0,8/28/2025,0,0.01,2500,FUT,NFO-FUT,NFO
13771522,53795,PPLPHARMA25SEPFUT,PPLPHARMA,0,9/30/2025,0,0.01,2500,FUT,NFO-FUT,NFO
13677058,53426,PRESTIGE25JULFUT,PRESTIGE,0,7/31/2025,0,0.1,450,FUT,NFO-FUT,NFO
16637442,64990,PRESTIGE25AUGFUT,PRESTIGE,0,8/28/2025,0,0.1,450,FUT,NFO-FUT,NFO
13772290,53798,PRESTIGE25SEPFUT,PRESTIGE,0,9/30/2025,0,0.1,450,FUT,NFO-FUT,NFO
13677314,53427,RBLBANK25JULFUT,RBLBANK,0,7/31/2025,0,0.01,3175,FUT,NFO-FUT,NFO
16637698,64991,RBLBANK25AUGFUT,RBLBANK,0,8/28/2025,0,0.01,3175,FUT,NFO-FUT,NFO
13773314,53802,RBLBANK25SEPFUT,RBLBANK,0,9/30/2025,0,0.01,3175,FUT,NFO-FUT,NFO
13677570,53428,RECLTD25JULFUT,RECLTD,0,7/31/2025,0,0.05,1275,FUT,NFO-FUT,NFO
16638466,64994,RECLTD25AUGFUT,RECLTD,0,8/28/2025,0,0.05,1275,FUT,NFO-FUT,NFO
13773570,53803,RECLTD25SEPFUT,RECLTD,0,9/30/2025,0,0.05,1275,FUT,NFO-FUT,NFO
13677826,53429,RELIANCE25JULFUT,RELIANCE,0,7/31/2025,0,0.1,500,FUT,NFO-FUT,NFO
16638722,64995,RELIANCE25AUGFUT,RELIANCE,0,8/28/2025,0,0.1,500,FUT,NFO-FUT,NFO
13774338,53806,RELIANCE25SEPFUT,RELIANCE,0,9/30/2025,0,0.1,500,FUT,NFO-FUT,NFO
16639234,64997,RVNL25JULFUT,RVNL,0,7/31/2025,0,0.05,1375,FUT,NFO-FUT,NFO
16639490,64998,RVNL25AUGFUT,RVNL,0,8/28/2025,0,0.05,1375,FUT,NFO-FUT,NFO
13774594,53807,RVNL25SEPFUT,RVNL,0,9/30/2025,0,0.05,1375,FUT,NFO-FUT,NFO
13678082,53430,SAIL25JULFUT,SAIL,0,7/31/2025,0,0.01,4700,FUT,NFO-FUT,NFO
16639746,64999,SAIL25AUGFUT,SAIL,0,8/28/2025,0,0.01,4700,FUT,NFO-FUT,NFO
13774850,53808,SAIL25SEPFUT,SAIL,0,9/30/2025,0,0.01,4700,FUT,NFO-FUT,NFO
13678338,53431,SBICARD25JULFUT,SBICARD,0,7/31/2025,0,0.05,800,FUT,NFO-FUT,NFO
16648706,65034,SBICARD25AUGFUT,SBICARD,0,8/28/2025,0,0.05,800,FUT,NFO-FUT,NFO
13775106,53809,SBICARD25SEPFUT,SBICARD,0,9/30/2025,0,0.05,800,FUT,NFO-FUT,NFO
13678594,53432,SBILIFE25JULFUT,SBILIFE,0,7/31/2025,0,0.1,375,FUT,NFO-FUT,NFO
16648962,65035,SBILIFE25AUGFUT,SBILIFE,0,8/28/2025,0,0.1,375,FUT,NFO-FUT,NFO
13775874,53812,SBILIFE25SEPFUT,SBILIFE,0,9/30/2025,0,0.1,375,FUT,NFO-FUT,NFO
13678850,53433,SBIN25JULFUT,SBIN,0,7/31/2025,0,0.05,750,FUT,NFO-FUT,NFO
16649218,65036,SBIN25AUGFUT,SBIN,0,8/28/2025,0,0.05,750,FUT,NFO-FUT,NFO
13776642,53815,SBIN25SEPFUT,SBIN,0,9/30/2025,0,0.05,750,FUT,NFO-FUT,NFO
13679106,53434,SHREECEM25JULFUT,SHREECEM,0,7/31/2025,0,5,25,FUT,NFO-FUT,NFO
16649474,65037,SHREECEM25AUGFUT,SHREECEM,0,8/28/2025,0,5,25,FUT,NFO-FUT,NFO
13781250,53833,SHREECEM25SEPFUT,SHREECEM,0,9/30/2025,0,5,25,FUT,NFO-FUT,NFO
13679362,53435,SHRIRAMFIN25JULFUT,SHRIRAMFIN,0,7/31/2025,0,0.05,825,FUT,NFO-FUT,NFO
16671746,65124,SHRIRAMFIN25AUGFUT,SHRIRAMFIN,0,8/28/2025,0,0.05,825,FUT,NFO-FUT,NFO
13781506,53834,SHRIRAMFIN25SEPFUT,SHRIRAMFIN,0,9/30/2025,0,0.05,825,FUT,NFO-FUT,NFO
13679618,53436,SIEMENS25JULFUT,SIEMENS,0,7/31/2025,0,0.1,125,FUT,NFO-FUT,NFO
16672002,65125,SIEMENS25AUGFUT,SIEMENS,0,8/28/2025,0,0.1,125,FUT,NFO-FUT,NFO
13781762,53835,SIEMENS25SEPFUT,SIEMENS,0,9/30/2025,0,0.1,125,FUT,NFO-FUT,NFO
13679874,53437,SJVN25JULFUT,SJVN,0,7/31/2025,0,0.01,5875,FUT,NFO-FUT,NFO
16685058,65176,SJVN25AUGFUT,SJVN,0,8/28/2025,0,0.01,5875,FUT,NFO-FUT,NFO
13680130,53438,SOLARINDS25JULFUT,SOLARINDS,0,7/31/2025,0,1,75,FUT,NFO-FUT,NFO
